chr1	3043055	3043223
chr1	3670686	3671060
chr1	3672361	3672635
chr1	4332455	4332708
chr1	4417981	4418136
chr1	4460857	4461019
chr1	4468206	4468607
chr1	4490518	4490809
chr1	4496390	4496819
chr1	4547445	4547736
chr1	4571579	4572151
chr1	4579727	4579911
chr1	4623218	4623598
chr1	4689196	4689405
chr1	4748150	4748619
chr1	4774913	4775798
chr1	4785469	4786058
chr1	4807532	4808356
chr1	4857450	4858081
chr1	4900692	4901126
chr1	4907200	4907405
chr1	4918708	4919041
chr1	5019344	5019657
chr1	5076498	5076655
chr1	5082864	5083598
chr1	5114510	5114689
chr1	6214321	6215216
chr1	6223127	6223270
chr1	6272220	6272515
chr1	6382735	6383323
chr1	6406206	6406706
chr1	6410092	6410345
chr1	6441219	6441701
chr1	6453626	6454517
chr1	6461439	6461585
chr1	6466881	6467310
chr1	6479829	6480120
chr1	6519131	6519664
chr1	7088433	7089224
chr1	7141669	7141862
chr1	7146975	7147304
chr1	7204751	7204928
chr1	7206237	7206575
chr1	7397457	7398474
chr1	7455003	7455269
chr1	7709286	7709471
chr1	9237391	9237724
chr1	9545018	9545696
chr1	9573349	9573519
chr1	9673596	9673885
chr1	9700032	9700794
chr1	9748210	9748692
chr1	9772882	9773670
chr1	9797280	9798192
chr1	9805916	9806234
chr1	9807646	9807887
chr1	9813029	9813228
chr1	9822966	9823409
chr1	9833409	9833721
chr1	9847619	9847835
chr1	9848192	9848567
chr1	9859112	9859359
chr1	9876845	9877133
chr1	9878162	9878347
chr1	9883191	9883369
chr1	9943834	9944265
chr1	9967072	9967618
chr1	9967768	9968353
chr1	9991910	9992121
chr1	10037898	10038413
chr1	10039613	10040265
chr1	10061963	10062137
chr1	10096452	10096688
chr1	10232216	10232471
chr1	10232698	10233313
chr1	10254482	10254706
chr1	10256724	10257110
chr1	10266785	10267135
chr1	10280284	10280425
chr1	10284978	10285189
chr1	10325438	10326074
chr1	10454025	10454393
chr1	10769128	10769307
chr1	10877488	10877634
chr1	10880234	10880651
chr1	10943151	10943390
chr1	10952536	10952919
chr1	10991058	10991280
chr1	10993720	10993993
chr1	11001539	11001950
chr1	11011374	11011603
chr1	11011857	11012041
chr1	11077736	11078106
chr1	11228789	11228924
chr1	11229358	11229688
chr1	11290191	11290425
chr1	11329572	11330321
chr1	11351138	11351394
chr1	11414075	11414513
chr1	11570181	11570624
chr1	12864153	12864289
chr1	12865236	12865631
chr1	12875565	12875903
chr1	12905975	12906203
chr1	12983257	12983446
chr1	12990319	12990459
chr1	12992523	12992847
chr1	13029328	13029779
chr1	13052126	13052405
chr1	13065376	13065593
chr1	13110561	13110717
chr1	13134436	13134591
chr1	13153187	13153474
chr1	13154568	13154806
chr1	13162407	13162652
chr1	13182610	13182766
chr1	13188372	13188678
chr1	13214557	13214779
chr1	13256276	13256463
chr1	13267293	13267670
chr1	13291711	13291902
chr1	13293396	13293680
chr1	13294897	13295051
chr1	13301404	13301830
chr1	13328485	13328618
chr1	13335930	13336230
chr1	13336412	13336684
chr1	13342509	13343074
chr1	13360758	13361032
chr1	13372318	13373122
chr1	13374008	13374626
chr1	13426349	13427192
chr1	13454680	13454880
chr1	13494804	13495165
chr1	13513820	13514156
chr1	13559514	13559779
chr1	13560021	13560212
chr1	13574042	13574459
chr1	13589364	13590191
chr1	13593160	13593689
chr1	13600511	13600779
chr1	13601499	13601765
chr1	13647889	13648130
chr1	13659887	13660755
chr1	13771228	13771513
chr1	13789344	13789626
chr1	13840059	13840333
chr1	13867524	13867721
chr1	13902238	13902703
chr1	13949203	13949434
chr1	13993960	13994563
chr1	14104520	14104766
chr1	14135370	14135527
chr1	14143981	14144153
