chr1	3670687	3671082
chr1	8382209	8382398
chr1	9823831	9824050
chr1	10453951	10454266
chr1	12940189	12940446
chr1	14866450	14866797
chr1	17606530	17606742
chr1	20259862	20260453
chr1	20928558	20928766
chr1	21161810	21161981
chr1	24770319	24770506
chr1	28714585	28714769
chr1	33436337	33436518
chr1	33498917	33499226
chr1	33578441	33579056
chr1	33756894	33757074
chr1	34464399	34464624
chr1	34533192	34533438
chr1	34537140	34537344
chr1	34579115	34579328
chr1	36591313	36591684
chr1	36874982	36875181
chr1	37956812	37956994
chr1	38363461	38363719
chr1	40045687	40045924
chr1	40585837	40586145
chr1	42698347	42698584
chr1	43268091	43268272
chr1	44564581	44564747
chr1	46940205	46940448
chr1	52133248	52133429
chr1	53737829	53738065
chr1	53856756	53857024
chr1	54129227	54129431
chr1	56089602	56089940
chr1	57839780	57840010
chr1	60863137	60863389
chr1	62995310	62995489
chr1	67014448	67014641
chr1	69165317	69165490
chr1	69357685	69357898
chr1	71956942	71957294
chr1	74025022	74025427
chr1	75255762	75255937
chr1	78189643	78189821
chr1	78424002	78424260
chr1	80224898	80225230
chr1	82686511	82687189
chr1	84190306	84190528
chr1	84614874	84615134
chr1	84958502	84958669
chr1	86379377	86379671
chr1	87710116	87710484
chr1	87936471	87936663
chr1	89090234	89090746
chr1	89776256	89776455
chr1	89871235	89871770
