chr1	3129396	3129405
chr1	3453297	3453306
chr1	3631683	3631692
chr1	3782591	3782600
chr1	4092972	4092981
chr1	4122615	4122624
chr1	4169655	4169664
chr1	4201466	4201475
chr1	4413648	4413657
chr1	4896892	4896901
chr1	5237525	5237534
chr1	6077117	6077126
chr1	6283282	6283291
chr1	6416606	6416615
chr1	6519177	6519186
chr1	7323625	7323634
chr1	8092166	8092175
chr1	8105823	8105832
chr1	8488436	8488445
chr1	9132798	9132807
chr1	9197320	9197329
chr1	9248643	9248652
chr1	9384113	9384122
chr1	9483390	9483399
chr1	9582889	9582898
chr1	9688811	9688820
chr1	9719218	9719227
chr1	10452094	10452103
chr1	12092952	12092961
chr1	12367540	12367549
chr1	12652904	12652913
chr1	12934310	12934319
chr1	13250003	13250012
chr1	13294968	13294977
chr1	13304540	13304549
chr1	13336200	13336209
chr1	13776887	13776896
chr1	13905270	13905279
chr1	14310162	14310171
chr1	14461004	14461013
chr1	14915891	14915900
chr1	15366440	15366449
chr1	15390680	15390689
chr1	15418630	15418639
chr1	15604840	15604849
chr1	15689311	15689320
chr1	16026840	16026849
chr1	16139379	16139388
chr1	16666776	16666785
chr1	17052418	17052427
chr1	17639278	17639287
chr1	17891606	17891615
chr1	18766810	18766819
chr1	18791616	18791625
chr1	19156047	19156056
chr1	19330516	19330525
chr1	20139621	20139630
